ra,dec,dist_au,zone
251.748974,-20.998607,9.040421,D
251.749731,-20.998651,9.040421,D
251.748388,-21.001158,9.039603,D
251.753202,-21.000447,9.039920,D
251.747936,-20.998789,9.040343,D
251.748221,-20.998837,9.040333,D
251.747327,-20.999006,9.040263,D
251.748546,-20.998772,9.040360,D
251.747021,-20.999307,9.040162,D
251.752855,-20.999507,9.040211,D
251.747971,-20.998792,9.040343,D
251.748052,-21.001022,9.039640,D
251.753129,-21.000506,9.039900,D
251.752232,-20.999119,9.040321,D
251.750217,-20.998635,9.040436,D
251.748865,-20.998628,9.040412,D
251.747318,-20.999132,9.040223,D
251.749453,-20.998670,9.040410,D
251.749136,-21.001314,9.039568,D
251.747488,-20.999077,9.040243,D
251.747653,-20.998903,9.040302,D
251.750627,-20.998735,9.040412,D
251.747053,-21.000524,9.039778,D
251.746889,-20.999708,9.040032,D
251.748007,-20.998871,9.040318,D
251.748919,-21.001275,9.039576,D
251.753216,-21.000288,9.039971,D
251.752109,-20.999069,9.040335,D
251.746837,-21.000185,9.039881,D
251.752433,-20.999183,9.040305,D
251.753310,-21.000413,9.039933,D
251.748853,-20.998635,9.040409,D
251.752295,-20.999169,9.040307,D
251.751644,-20.998854,9.040394,D
251.746673,-20.999723,9.040023,D
251.752005,-20.999080,9.040329,D
251.748062,-21.001023,9.039639,D
251.746835,-20.999439,9.040116,D
251.748030,-20.998916,9.040305,D
251.750824,-20.998749,9.040411,D
251.746673,-20.999769,9.040009,D
251.749597,-20.998620,9.040428,D
251.746798,-20.999860,9.039983,D
251.749114,-20.998623,9.040418,D
251.748142,-20.998842,9.040330,D
251.748415,-21.001104,9.039621,D
251.751826,-20.999016,9.040346,D
251.749194,-21.001314,9.039569,D
251.753227,-21.000384,9.039941,D
251.746854,-21.000339,9.039832,D
251.749046,-20.998712,9.040389,D
251.746760,-21.000107,9.039904,D
251.753034,-20.999649,9.040169,D
251.750862,-20.998746,9.040413,D
251.752955,-20.999621,9.040176,D
251.748541,-20.998686,9.040387,D
251.746983,-20.999288,9.040167,D
251.748044,-20.998770,9.040351,D
251.747296,-20.999156,9.040215,D
251.751532,-21.001209,9.039647,D
251.747085,-20.999219,9.040191,D
251.752760,-21.000899,9.039769,D
251.753061,-21.000743,9.039824,D
251.751352,-21.001292,9.039618,D
251.749772,-21.001392,9.039556,D
251.752121,-21.001171,9.039671,D
251.750881,-20.998688,9.040432,D
251.748587,-21.001190,9.039597,D
251.747029,-21.000419,9.039810,D
251.752997,-20.999621,9.040177,D
251.751909,-21.001234,9.039647,D
251.753166,-21.000612,9.039868,D
251.752710,-20.999368,9.040252,D
251.749789,-21.001331,9.039575,D
251.748282,-21.001095,9.039621,D
251.748461,-20.998776,9.040357,D
251.750528,-21.001401,9.039567,D
251.750907,-20.998769,9.040406,D
251.746782,-20.999953,9.039953,D
251.753034,-20.999772,9.040130,D
251.752420,-21.000988,9.039734,D
251.747089,-20.999343,9.040152,D
251.753270,-21.000389,9.039940,D
251.750288,-21.001380,9.039569,D
251.747180,-20.999278,9.040174,D
251.748116,-21.001067,9.039627,D
251.753308,-21.000071,9.040041,D
251.749095,-21.001251,9.039587,D
251.750727,-20.998683,9.040430,D
251.751029,-20.998781,9.040405,D
251.753349,-21.000013,9.040060,D
251.746950,-20.999880,9.039979,D
251.752327,-20.999184,9.040303,D
251.750043,-21.001365,9.039569,D
251.752823,-21.000866,9.039781,D
251.746828,-21.000205,9.039874,D
251.750135,-20.998683,9.040419,D
251.749096,-21.001305,9.039570,D
251.747097,-21.000500,9.039786,D
251.746785,-21.000028,9.039929,D
251.749723,-21.001374,9.039560,D
251.746925,-20.999307,9.040160,D
251.747792,-20.998828,9.040328,D
251.750375,-21.001317,9.039591,D
251.747387,-20.999101,9.040234,D
251.748644,-21.001206,9.039593,D
251.748998,-20.998685,9.040396,D
251.748038,-20.998869,9.040320,D
251.746746,-21.000149,9.039890,D
251.751773,-21.001226,9.039647,D
251.748185,-20.998842,9.040331,D
251.747745,-21.000864,9.039684,D
251.749483,-20.998636,9.040421,D
251.747354,-21.000588,9.039763,D
251.746860,-21.000022,9.039933,D
251.747692,-20.998907,9.040301,D
251.751792,-20.998966,9.040361,D
251.751327,-21.001312,9.039611,D
251.753101,-21.000593,9.039872,D
251.748673,-20.998761,9.040366,D
251.751706,-21.001273,9.039631,D
251.753330,-21.000048,9.040049,D
251.753198,-20.999732,9.040146,D
251.750009,-21.001405,9.039556,D
251.746708,-21.000050,9.039921,D
251.747115,-20.999295,9.040167,D
251.747813,-21.000870,9.039683,D
251.752807,-20.999361,9.040256,D
251.748940,-21.001278,9.039576,D
251.747350,-21.000671,9.039737,D
251.752758,-21.000915,9.039764,D
251.748335,-20.998751,9.040363,D
251.753134,-20.999888,9.040096,D
251.751551,-21.001329,9.039610,D
251.750280,-21.001370,9.039573,D
251.753248,-21.000418,9.039930,D
251.748017,-21.000942,9.039664,D
251.749003,-20.998621,9.040417,D
251.751531,-20.998848,9.040394,D
251.753356,-21.000168,9.040012,D
251.752022,-21.001219,9.039654,D
251.751639,-20.998874,9.040387,D
251.746687,-20.999709,9.040028,D
251.750266,-20.998702,9.040415,D
251.751116,-20.998781,9.040407,D
251.751226,-20.998753,9.040418,D
251.747489,-20.999033,9.040257,D
251.748125,-21.001065,9.039627,D
251.749176,-20.998641,9.040414,D
251.753339,-21.000109,9.040030,D
251.746869,-21.000184,9.039882,D
251.751988,-20.999057,9.040336,D
251.753172,-20.999755,9.040138,D
251.750211,-20.998660,9.040428,D
251.748097,-21.001059,9.039629,D
251.747063,-20.999293,9.040167,D
251.751484,-20.998831,9.040398,D
251.747660,-20.998939,9.040290,D
251.750729,-20.998678,9.040432,D
251.753244,-21.000053,9.040046,D
251.748633,-21.001152,9.039610,D
251.753172,-21.000572,9.039880,D
251.752973,-21.000708,9.039834,D
251.749239,-21.001275,9.039582,D
251.748883,-20.998723,9.040382,D
251.749334,-20.998723,9.040391,D
251.746778,-20.999473,9.040105,D
251.750451,-21.001366,9.039577,D
251.747606,-20.999016,9.040265,D
251.752676,-21.000777,9.039806,D
251.753263,-21.000384,9.039941,D
251.751048,-21.001385,9.039582,D
251.752336,-21.001111,9.039694,D
251.748279,-20.998773,9.040354,D
251.747432,-20.999124,9.040227,D
251.749694,-20.998660,9.040417,D
251.751574,-20.998830,9.040400,D
251.750203,-20.998673,9.040423,D
251.747419,-21.000734,9.039718,D
251.753271,-20.999865,9.040105,D
251.753279,-20.999846,9.040112,D
251.752663,-21.000987,9.039739,D
251.752401,-21.001062,9.039710,D
251.748222,-20.998715,9.040372,D
251.752905,-21.000724,9.039827,D
251.751728,-20.999000,9.040349,D
251.751816,-20.998981,9.040357,D
251.746735,-21.000011,9.039934,D
251.749120,-21.001321,9.039566,D
251.746686,-21.000108,9.039902,D
251.747887,-21.000840,9.039694,D
251.752778,-20.999488,9.040215,D
251.748151,-21.001075,9.039625,D
251.747350,-20.999038,9.040253,D
251.753179,-21.000510,9.039900,D
251.750282,-20.998624,9.040440,D
251.751318,-21.001317,9.039609,D
251.748082,-20.998883,9.040316,D
251.752298,-20.999245,9.040283,D
251.748796,-21.001230,9.039588,D
251.752347,-20.999106,9.040328,D
251.748205,-20.998847,9.040330,D
251.748198,-21.001052,9.039633,D
251.752077,-20.999128,9.040315,D
251.747761,-21.000854,9.039687,D
251.752010,-21.001227,9.039651,D
251.749776,-20.998624,9.040431,D
251.750537,-21.001366,9.039579,D
251.747548,-21.000850,9.039684,D
251.747035,-21.000464,9.039796,D
251.751733,-20.998943,9.040367,D
251.748560,-21.001181,9.039599,D
251.749582,-21.001288,9.039585,D
251.753114,-21.000208,9.039994,D
251.746794,-20.999889,9.039973,D
251.751672,-21.001244,9.039639,D
251.746817,-20.999727,9.040025,D
251.748708,-20.998666,9.040397,D
251.753183,-20.999927,9.040084,D
251.747079,-20.999422,9.040126,D
251.751898,-20.998952,9.040368,D
251.753219,-21.000250,9.039983,D
251.748218,-20.998753,9.040360,D
251.746858,-20.999353,9.040144,D
251.752378,-21.000996,9.039731,D
251.753310,-21.000383,9.039943,D
251.749572,-20.998672,9.040412,D
251.749702,-21.001296,9.039585,D
251.753235,-21.000526,9.039896,D
251.748695,-20.998638,9.040405,D
251.750099,-20.998687,9.040417,D
251.746721,-20.999501,9.040094,D
251.749570,-21.001315,9.039576,D
251.752427,-21.000999,9.039731,D
251.751518,-20.998819,9.040402,D
251.753097,-21.000366,9.039944,D
251.751905,-20.998964,9.040364,D
251.752663,-21.000958,9.039748,D
251.752982,-20.999534,9.040205,D
251.747134,-21.000501,9.039787,D
251.752942,-20.999622,9.040176,D
251.749930,-21.001309,9.039585,D
251.752374,-20.999192,9.040301,D
251.752133,-21.001145,9.039679,D
251.747792,-21.000897,9.039674,D
251.749216,-21.001313,9.039570,D
251.747783,-21.000795,9.039706,D
251.753099,-21.000209,9.039994,D
251.751786,-20.998900,9.040382,D
251.752663,-20.999277,9.040280,D
251.752752,-20.999425,9.040235,D
251.751295,-21.001299,9.039614,D
251.747820,-21.000924,9.039666,D
251.752121,-20.999009,9.040354,D
251.753107,-21.000459,9.039915,D
251.747141,-21.000433,9.039808,D
251.753167,-21.000322,9.039959,D
251.753233,-21.000119,9.040025,D
251.751087,-20.998798,9.040401,D
251.752544,-21.000903,9.039764,D
251.753277,-21.000338,9.039956,D
251.752818,-20.999526,9.040204,D
251.753023,-20.999765,9.040132,D
251.753029,-20.999789,9.040125,D
251.747158,-21.000611,9.039752,D
251.748653,-21.001204,9.039594,D
251.747590,-20.998978,9.040277,D
251.752819,-21.000866,9.039781,D
251.752974,-21.000806,9.039802,D
251.747429,-21.000776,9.039705,D
251.749574,-21.001302,9.039581,D
251.747579,-21.000853,9.039684,D
251.748321,-21.001080,9.039626,D
251.751182,-21.001308,9.039609,D
251.748482,-21.001150,9.039608,D
251.746743,-21.000127,9.039897,D
251.749409,-20.998680,9.040406,D
251.749062,-21.001247,9.039588,D
251.751233,-21.001338,9.039601,D
251.752703,-20.999469,9.040220,D
251.753329,-21.000383,9.039943,D
251.749850,-21.001295,9.039588,D
251.752233,-21.001149,9.039680,D
251.752037,-20.999047,9.040340,D
251.748492,-20.998726,9.040373,D
251.753343,-21.000000,9.040064,D
251.752850,-21.000758,9.039815,D
251.749171,-21.001224,9.039597,D
251.747379,-21.000684,9.039733,D
251.747177,-20.999130,9.040221,D
251.753214,-21.000270,9.039977,D
251.752980,-21.000798,9.039805,D
251.753332,-21.000042,9.040051,D
251.753262,-20.999954,9.040077,D
251.746864,-20.999558,9.040079,D
251.752577,-21.001019,9.039727,D
251.753212,-21.000125,9.040022,D
251.750051,-20.998593,9.040445,D
251.747248,-21.000643,9.039744,D
251.748096,-20.998831,9.040333,D
251.748355,-21.000997,9.039653,D
251.749837,-21.001310,9.039583,D
251.753024,-20.999768,9.040131,D
251.747016,-21.000501,9.039784,D
251.749050,-20.998666,9.040403,D
251.749534,-20.998582,9.040439,D
251.750260,-20.998694,9.040418,D
251.752529,-20.999316,9.040265,D
251.746727,-20.999575,9.040071,D
251.752932,-20.999667,9.040162,D
251.751813,-21.001247,9.039641,D
251.752088,-20.999127,9.040316,D
251.751009,-20.998778,9.040406,D
251.750971,-20.998751,9.040413,D
251.752601,-21.000965,9.039745,D
251.752643,-21.000791,9.039801,D
251.749645,-20.998628,9.040427,D
251.752672,-20.999369,9.040251,D
251.752952,-20.999473,9.040223,D
251.752799,-21.000874,9.039778,D
251.749814,-20.998677,9.040415,D
251.747646,-20.998898,9.040303,D
251.746656,-20.999705,9.040029,D
251.749900,-20.998628,9.040432,D
251.752693,-21.000780,9.039805,D
251.747946,-20.998888,9.040312,D
251.748465,-21.001116,9.039618,D
251.753154,-21.000559,9.039884,D
251.752182,-21.001067,9.039705,D
251.751211,-20.998748,9.040419,D
251.752866,-21.000756,9.039816,D
251.746674,-20.999712,9.040027,D
251.752446,-21.001048,9.039716,D
251.753216,-21.000412,9.039932,D
251.753219,-20.999773,9.040134,D
251.746633,-20.999822,9.039992,D
251.746893,-20.999411,9.040126,D
251.747791,-20.998832,9.040327,D
251.751911,-20.998992,9.040355,D
251.751040,-20.998709,9.040428,D
251.752781,-21.000814,9.039796,D
251.748466,-21.001066,9.039634,D
251.749769,-21.001313,9.039581,D
251.750367,-20.998665,9.040429,D
251.753084,-21.000519,9.039895,D
251.751561,-20.998915,9.040373,D
251.751229,-20.998761,9.040415,D
251.753250,-20.999981,9.040069,D
251.750301,-20.998636,9.040437,D
251.746919,-20.999403,9.040129,D
251.752278,-21.001104,9.039695,D
251.751436,-20.998866,9.040386,D
251.750963,-21.001392,9.039579,D
251.751395,-20.998785,9.040411,D
251.750138,-21.001379,9.039567,D
251.748086,-21.001036,9.039636,D
251.750660,-21.001388,9.039574,D
251.748038,-21.001054,9.039629,D
251.753261,-21.000374,9.039945,D
251.752919,-21.000768,9.039813,D
251.748523,-20.998700,9.040382,D
251.753161,-20.999762,9.040136,D
251.746776,-21.000036,9.039927,D
251.749688,-21.001328,9.039575,D
251.746784,-20.999890,9.039973,D
251.747252,-20.999236,9.040189,D
251.747600,-21.000864,9.039681,D
251.747065,-20.999298,9.040165,D
251.752793,-20.999357,9.040257,D
251.747595,-20.999032,9.040259,D
251.753128,-20.999748,9.040140,D
251.752064,-20.999076,9.040332,D
251.751037,-21.001367,9.039588,D
251.753310,-21.000110,9.040029,D
251.752450,-20.999343,9.040255,D
251.749938,-21.001395,9.039558,D
251.746838,-21.000016,9.039934,D
251.747408,-21.000732,9.039719,D
251.753276,-20.999936,9.040083,D
251.750880,-20.998782,9.040402,D
251.751860,-21.001257,9.039639,D
251.747393,-21.000664,9.039740,D
251.747520,-21.000801,9.039699,D
251.746771,-20.999851,9.039985,D
251.752867,-21.000811,9.039799,D
251.747206,-21.000551,9.039772,D
251.749392,-20.998609,9.040428,D
251.753018,-20.999747,9.040138,D
251.748078,-20.998756,9.040356,D
251.752975,-21.000742,9.039823,D
251.749384,-21.001257,9.039591,D
251.747935,-20.998867,9.040318,D
251.747627,-21.000863,9.039682,D
251.753134,-21.000667,9.039850,D
251.752099,-21.001096,9.039694,D
251.748760,-21.001158,9.039610,D
251.746854,-21.000289,9.039848,D
251.746943,-21.000264,9.039858,D
251.752626,-21.000969,9.039744,D
251.747090,-21.000431,9.039808,D
251.750493,-20.998742,9.040407,D
251.750460,-21.001362,9.039579,D
251.749220,-21.001223,9.039599,D
251.749026,-20.998692,9.040395,D
251.749561,-20.998649,9.040419,D
251.746824,-21.000326,9.039836,D
251.746816,-21.000212,9.039872,D
251.747943,-20.998904,9.040307,D
251.747710,-21.000878,9.039678,D
251.747099,-20.999253,9.040180,D
251.753091,-20.999601,9.040185,D
251.747395,-20.999157,9.040216,D
251.752156,-21.001161,9.039675,D
251.747105,-21.000431,9.039808,D
251.753251,-20.999863,9.040106,D
251.750738,-20.998736,9.040414,D
251.752336,-20.999179,9.040304,D
251.747068,-21.000551,9.039770,D
251.748542,-20.998656,9.040397,D
251.751807,-20.998994,9.040353,D
251.747654,-20.998937,9.040291,D
251.748609,-21.001198,9.039595,D
251.749049,-21.001179,9.039609,D
251.750907,-20.998697,9.040429,D
251.749714,-21.001387,9.039556,D
251.753167,-21.000479,9.039909,D
251.749391,-20.998606,9.040429,D
251.749194,-21.001309,9.039571,D
251.752770,-20.999444,9.040229,D
251.750923,-21.001378,9.039582,D
251.752627,-21.000793,9.039800,D
251.753093,-21.000437,9.039922,D
251.753203,-21.000269,9.039977,D
251.746818,-20.999516,9.040092,D
251.748539,-20.998711,9.040379,D
251.752925,-20.999769,9.040129,D
251.748529,-21.001193,9.039595,D
251.749312,-21.001321,9.039569,D
251.749439,-21.001312,9.039575,D
251.752946,-21.000698,9.039836,D
251.749663,-21.001291,9.039586,D
251.750080,-20.998597,9.040445,D
251.747439,-20.999001,9.040267,D
251.748299,-20.998718,9.040372,D
251.750617,-20.998653,9.040438,D
251.751141,-20.998780,9.040407,D
251.752287,-21.001101,9.039696,D
251.747490,-21.000798,9.039700,D
251.753036,-21.000691,9.039840,D
251.746980,-21.000311,9.039844,D
251.753290,-21.000387,9.039941,D
251.747457,-20.998952,9.040282,D
251.751799,-20.998985,9.040355,D
251.746773,-21.000234,9.039864,D
251.750165,-20.998698,9.040415,D
251.746932,-20.999532,9.040089,D
251.751227,-20.998833,9.040392,D
251.753057,-21.000480,9.039907,D
251.748227,-20.998750,9.040361,D
251.750583,-20.998672,9.040431,D
251.746812,-20.999809,9.039999,D
251.747179,-20.999210,9.040195,D
251.751855,-21.001184,9.039662,D
251.748984,-20.998701,9.040391,D
251.749220,-20.998597,9.040428,D
251.753194,-21.000454,9.039918,D
251.750271,-21.001328,9.039586,D
251.752250,-21.001133,9.039685,D
251.746639,-20.999894,9.039969,D
251.749805,-21.001356,9.039568,D
251.747464,-21.000650,9.039746,D
251.752987,-21.000724,9.039829,D
251.751221,-20.998821,9.040396,D
251.749424,-21.001342,9.039565,D
251.746671,-20.999892,9.039970,D
251.748687,-20.998684,9.040391,D
251.749255,-20.998620,9.040422,D
251.748434,-20.998677,9.040388,D
251.747383,-20.998985,9.040270,D
251.752845,-21.000901,9.039770,D
251.753084,-21.000638,9.039858,D
251.748986,-21.001274,9.039578,D
251.752289,-20.999128,9.040320,D
251.750070,-20.998597,9.040445,D
251.747378,-20.999143,9.040220,D
251.748529,-20.998736,9.040371,D
251.753226,-21.000354,9.039950,D
251.746996,-20.999240,9.040182,D
251.751333,-20.998789,9.040408,D
251.753229,-20.999790,9.040128,D
251.751422,-20.998853,9.040390,D
251.753142,-21.000618,9.039865,D
251.751931,-20.998937,9.040373,D
251.752133,-20.999008,9.040354,D
251.752875,-20.999476,9.040221,D
251.753126,-21.000546,9.039888,D
251.752773,-21.000902,9.039768,D
251.746825,-20.999367,9.040139,D
251.750071,-20.998659,9.040425,D
251.750484,-21.001303,9.039598,D
251.751919,-21.001163,9.039669,D
251.753046,-20.999816,9.040117,D
251.750969,-20.998770,9.040407,D
251.749147,-21.001295,9.039575,D
251.753100,-21.000428,9.039924,D
251.752870,-20.999408,9.040242,D
251.750818,-21.001405,9.039572,D
251.751157,-20.998774,9.040410,D
251.747468,-20.999148,9.040221,D
251.752703,-20.999290,9.040276,D
251.750083,-21.001396,9.039560,D
251.751544,-21.001263,9.039631,D
251.749357,-20.998674,9.040407,D
251.746756,-20.999864,9.039980,D
251.749215,-21.001283,9.039579,D
251.750673,-20.998704,9.040422,D
251.751644,-21.001275,9.039629,D
251.752809,-20.999406,9.040242,D
251.752160,-20.999118,9.040320,D
251.753024,-20.999934,9.040079,D
251.753054,-20.999564,9.040197,D
251.752671,-21.000931,9.039757,D
251.753016,-21.000478,9.039907,D
251.751702,-20.998949,9.040365,D
251.748381,-21.001131,9.039611,D
251.749721,-20.998581,9.040443,D
251.750030,-20.998657,9.040425,D
251.748315,-21.001143,9.039607,D
251.747460,-21.000798,9.039699,D
251.747496,-21.000813,9.039695,D
251.747620,-20.998952,9.040285,D
251.752759,-21.000845,9.039786,D
251.753209,-21.000389,9.039939,D
251.746674,-20.999671,9.040040,D
251.748100,-21.001035,9.039637,D
251.747127,-20.999121,9.040222,D
251.749095,-20.998691,9.040396,D
251.752846,-21.000876,9.039778,D
251.747735,-20.998966,9.040283,D
251.750023,-20.998642,9.040430,D
251.749070,-20.998700,9.040393,D
251.753166,-21.000177,9.040005,D
251.747098,-21.000359,9.039831,D
251.753190,-21.000117,9.040024,D
251.752798,-20.999401,9.040243,D
251.750985,-20.998771,9.040407,D
251.748980,-21.001295,9.039571,D
